gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.007	0.126	0.014	0.0	0.0	0.0	0.006	0.763	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.0	0.046	0.016	0.035	0.0	0.0	0.023	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.0	0.069	0.0	0.768	0.0	0.037	0.0	0.0
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.0	0.115	0.004	0.0	0.0	0.0	0.009	0.0	0.053
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.0	0.115	0.004	0.0	0.0	0.0	0.009	0.0	0.053
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.0	0.115	0.004	0.0	0.0	0.0	0.009	0.0	0.053
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.71	0.006	0.002	0.981	0.0	0.01	1.09	0.763	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.174	0.005	0.003	0.105	0.0	0.0	0.379	0.763	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.174	0.005	0.003	0.105	0.0	0.0	0.379	0.763	0.0
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.174	0.005	0.003	0.105	0.0	0.0	0.379	0.763	0.0
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.174	0.005	0.003	0.105	0.0	0.0	0.379	0.763	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.374	0.15	0.081	0.0	0.0	0.0	0.0	0.139
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.374	0.15	0.081	0.0	0.0	0.0	0.0	0.139
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.0	0.374	0.15	0.081	0.0	0.0	0.0	0.0	0.139
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.374	0.15	0.081	0.0	0.0	0.0	0.0	0.139
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.374	0.15	0.081	0.0	0.0	0.0	0.0	0.139
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.073	0.468	0.017	0.099	0.988	0.0	0.227	0.0	0.09
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.073	0.468	0.017	0.099	0.988	0.0	0.227	0.0	0.09
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.073	0.468	0.017	0.099	0.988	0.0	0.227	0.0	0.09
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.0	0.545	0.014	0.015	2.092	0.0	0.0	0.0	0.014
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.0	0.545	0.014	0.015	2.092	0.0	0.0	0.0	0.014
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.006	0.017	0.0	0.0	0.0	0.0	0.0	0.945
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.317	0.038	0.0	0.0	0.0	0.0	0.0	0.443
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.317	0.038	0.0	0.0	0.0	0.0	0.0	0.443
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.167	0.027	0.0	0.0	0.004	0.0	0.0	0.055
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.167	0.027	0.0	0.0	0.004	0.0	0.0	0.055
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.0	0.167	0.027	0.0	0.0	0.004	0.0	0.0	0.055
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.075	0.044	0.075	0.0	0.0	0.0	0.083	0.0	0.081
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0C3E2D267	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0527EEE7A	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.395	0.017	0.0	1.106	0.0	0.01	0.876	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.078	0.0	0.0	0.66	0.0	0.0	0.42	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.078	0.0	0.0	0.66	0.0	0.0	0.42	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC092659F65	0.078	0.0	0.0	0.66	0.0	0.0	0.42	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.078	0.0	0.0	0.66	0.0	0.0	0.42	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0A05D3880	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0C3E2D267	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0527EEE7A	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	0.0	0.0	0.0	0.16	0.0	0.0	0.061	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.026	0.095	0.184	0.167	0.338	0.0	0.029	0.0	0.113
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	0.0	0.0	0.0	0.063	0.0	0.009	0.091	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	0.0	0.0	0.0	0.063	0.0	0.009	0.091	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	0.0	0.0	0.0	0.063	0.0	0.009	0.091	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.0	0.0	0.021	0.0	0.0	0.0	0.005	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.094
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.0	0.07	0.008	0.0	0.0	0.0	0.0	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0	0.066	0.048	0.006	0.0	0.0	0.026	0.0	0.043
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0	0.066	0.048	0.006	0.0	0.0	0.026	0.0	0.043
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.0	0.247	0.03	0.0	0.0	0.0	0.0	0.0	0.0
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.0	0.247	0.03	0.0	0.0	0.0	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.0	0.164	0.055	0.063	0.0	0.0	0.0	0.0	0.306
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.0	0.164	0.055	0.063	0.0	0.0	0.0	0.0	0.306
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.0	0.164	0.055	0.063	0.0	0.0	0.0	0.0	0.306
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.0	0.164	0.055	0.063	0.0	0.0	0.0	0.0	0.306
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.0	0.164	0.055	0.063	0.0	0.0	0.0	0.0	0.306
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.0	0.435	0.742	0.007	0.0	0.0	0.008	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.0	0.435	0.742	0.007	0.0	0.0	0.008	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.0	0.435	0.742	0.007	0.0	0.0	0.008	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.0	0.435	0.742	0.007	0.0	0.0	0.008	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.0	0.435	0.742	0.007	0.0	0.0	0.008	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.0	0.0	0.2	0.0	0.338	0.0	0.0	0.0	0.257
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.036	0.057	0.0	0.0	0.0	0.041	0.0	0.217
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.035
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.018	0.054	0.0	0.0	0.0	0.008	1.209	0.763	0.0
CNTF	P26441	False	CNTF_HUMAN		CPI-CS0B0B35928	0.008	0.01	0.008	0.0	0.0	0.0	0.01	0.0	0.015
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.038	0.006	0.006	0.011	0.0	0.0	0.127	0.763	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.01	0.144	0.693	0.0	0.0	0.0	0.012	0.0	0.096
